len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label
1575,-1,1458,-1,1458,-1,1458,-1,52,1,403,-1,1458,-1,1458,-1,0.010967254638671875,0.026941299438476562,0.02288818359375,0.4432201385498047,0.34689903259277344,0.029087066650390625,0.028848648071289062,31751,52,1575,9,23,8,19,2.7959346771240234,0.4432201385498047,0,1,0,0,1,1,47774,1194,non_streaming
52,-1,1458,-1,1458,-1,1458,-1,52,1,1458,-1,1458,-1,1458,-1,0.03814697265625,0.028848648071289062,0.029087066650390625,0.02193450927734375,0.2579689025878906,0.01811981201171875,0.0209808349609375,28471,52,1575,9,23,10,17,4.024982452392578,0.46181678771972656,0,1,0,0,0,1,47774,1194,non_streaming
52,1,52,1,52,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.24008750915527344,0.18596649169921875,0.03790855407714844,0.013113021850585938,0.02288818359375,0.025033950805664062,0.024080276489257812,49109,52,2864,6,26,6,25,1.8820762634277344,0.24008750915527344,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,2864,-1,2864,-1,1922,-1,1458,-1,1458,-1,52,1,1458,-1,0.00095367431640625,0.06008148193359375,0.0629425048828125,0.00095367431640625,0.10991096496582031,0.03409385681152344,0.019073486328125,55645,52,4270,7,25,5,24,2.592802047729492,0.4420280456542969,0,1,0,0,1,1,47774,1194,non_streaming
1458,-1,1458,-1,1458,-1,1087,1,52,1,1458,-1,2864,-1,1458,-1,0.0019073486328125,0.05698204040527344,0.308990478515625,0.016927719116210938,0.0021457672119140625,0.06198883056640625,0.0019073486328125,56440,52,4270,8,24,5,25,2.8998851776123047,0.9241104125976562,0,1,0,0,1,1,47774,1194,non_streaming
52,1,1458,-1,2864,-1,4270,-1,2864,-1,2864,-1,2864,-1,2864,-1,0.025987625122070312,0.0629425048828125,0.06103515625,0.06103515625,0.06198883056640625,0.06198883056640625,0.06008148193359375,71135,52,4270,4,28,4,27,1.6019344329833984,0.1430511474609375,0,1,0,0,0,1,47774,1194,non_streaming
4270,-1,52,1,52,1,986,-1,1458,-1,52,1,52,1,1458,-1,0.017881393432617188,0.01811981201171875,0.0247955322265625,0.0011920928955078125,0.052928924560546875,0.3349781036376953,0.04291534423828125,67504,52,4270,8,24,8,22,2.0399093627929688,0.3349781036376953,0,1,0,0,1,1,47774,1194,non_streaming
183,1,52,-1,183,-1,167,1,52,-1,679,1,52,-1,167,-1,0.49591064453125,3.6830902099609375,1.249074935913086,0.32901763916015625,0.5388259887695312,0.35500526428222656,3.7012100219726562,12773,52,1458,11,21,22,5,97.47099876403809,50.38285255432129,0,1,0,0,1,1,47774,1194,non_streaming
1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,52,1,1458,-1,0.01811981201171875,0.02288818359375,0.024080276489257812,0.02384185791015625,0.027179718017578125,0.43702125549316406,0.1728534698486328,33148,52,2864,8,24,12,19,6.4640045166015625,1.5950202941894531,0,1,0,0,0,1,47774,1194,non_streaming
167,1,52,1,988,-1,1458,-1,2864,-1,1458,-1,1458,-1,52,-1,0.011920928955078125,0.15091896057128906,0.03910064697265625,0.030994415283203125,0.03409385681152344,0.033855438232421875,0.00095367431640625,32685,52,2864,11,21,12,16,3.2379627227783203,0.3859996795654297,0,1,0,0,1,1,47774,1194,non_streaming
397,1,52,-1,52,1,169,-1,282,1,52,-1,167,1,52,-1,0.14090538024902344,0.03910064697265625,0.1609325408935547,0.1270771026611328,0.1327991485595703,0.3840923309326172,0.2970695495605469,26601,52,1575,10,22,13,17,3.348827362060547,0.3840923309326172,0,1,0,0,1,1,47774,1194,non_streaming
1105,-1,1458,-1,52,1,167,1,52,1,52,1,52,-1,1458,-1,0.05793571472167969,0.03695487976074219,0.027179718017578125,0.20194053649902344,0.3139972686767578,0.1900196075439453,0.026941299438476562,36306,52,2864,9,23,8,19,3.086090087890625,0.38695335388183594,0,1,0,0,1,1,47774,1194,non_streaming
2864,-1,1458,-1,1458,-1,1458,-1,2864,-1,4270,-1,2864,-1,2864,-1,0.050067901611328125,0.053882598876953125,0.1361370086669922,0.05888938903808594,0.06008148193359375,0.06103515625,0.06198883056640625,60117,52,5676,8,24,7,23,1.850128173828125,0.16689300537109375,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,52,1,52,1,52,-1,752,-1,52,1,52,1,1458,-1,0.049114227294921875,0.0019073486328125,0.011920928955078125,0.06008148193359375,0.16188621520996094,0.14519691467285156,0.22101402282714844,37040,52,2864,8,24,9,21,1.5149116516113281,0.22101402282714844,0,1,0,0,1,1,47774,1194,non_streaming
2864,-1,2864,-1,52,1,986,-1,52,1,1458,-1,4270,-1,2864,-1,0.04291534423828125,0.04315376281738281,0.00095367431640625,0.10204315185546875,0.06794929504394531,0.051021575927734375,0.050067901611328125,80144,52,4270,5,27,4,26,1.505136489868164,0.10204315185546875,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,1,1458,-1,4270,-1,4270,-1,2864,-1,4270,-1,2864,-1,0.07891654968261719,0.009059906005859375,0.06413459777832031,0.06079673767089844,0.06103515625,0.0629425048828125,0.06008148193359375,81290,52,4270,6,26,4,27,1.50299072265625,0.07891654968261719,0,1,0,0,1,1,47774,1194,non_streaming
183,1,52,-1,183,-1,167,1,52,-1,679,1,52,-1,167,-1,0.39005279541015625,3.732919692993164,0.8640289306640625,0.31304359436035156,0.4260540008544922,0.30303001403808594,3.7620067596435547,11512,52,1458,12,20,21,4,83.08696746826172,41.71609878540039,0,1,0,0,1,1,47774,1194,non_streaming
679,1,52,-1,167,-1,1458,-1,1458,-1,1458,-1,52,1,1046,-1,0.3228187561035156,3.715991973876953,14.867067337036133,0.024080276489257812,0.02384185791015625,0.3941059112548828,0.3159046173095703,25673,52,1458,8,24,11,15,30.412912368774414,14.867067337036133,0,1,0,0,1,1,47774,1194,non_streaming
2864,-1,167,1,52,-1,52,1,512,1,637,-1,52,-1,512,1,0.030994415283203125,0.12493133544921875,0.19598007202148438,0.06008148193359375,0.06389617919921875,0.1010894775390625,0.36907196044921875,27063,52,2864,10,22,13,15,5.606889724731445,2.061128616333008,0,1,0,0,1,1,47774,1194,non_streaming
637,-1,1458,-1,512,1,1458,-1,1458,-1,52,1,52,1,52,1,0.12302398681640625,0.04792213439941406,0.10585784912109375,0.030040740966796875,0.0209808349609375,0.09608268737792969,0.013113021850585938,26472,52,2864,13,19,13,13,3.490924835205078,0.4019737243652344,0,1,0,0,1,1,47774,1194,non_streaming
1458,-1,52,1,286,-1,52,-1,282,1,52,-1,1575,-1,1458,-1,0.3440380096435547,0.15687942504882812,0.00095367431640625,0.33402442932128906,0.3299713134765625,0.048160552978515625,0.07200241088867188,32116,52,2864,9,23,11,19,2.635955810546875,0.3440380096435547,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,2864,-1,988,-1,52,1,52,1,52,1,52,-1,2864,-1,0.04601478576660156,0.048160552978515625,0.14591217041015625,0.2460479736328125,0.017881393432617188,0.08511543273925781,0.053882598876953125,34444,52,2864,9,23,9,19,2.3550987243652344,0.3390312194824219,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,2864,-1,1458,-1,1458,-1,284,-1,52,1,627,1,0.2028942108154297,0.03600120544433594,0.03504753112792969,0.0400543212890625,0.00095367431640625,0.010967254638671875,0.2460479736328125,31162,52,2864,11,21,9,19,2.368927001953125,0.3120899200439453,0,1,0,0,1,1,47774,1194,non_streaming
286,-1,282,1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,2864,-1,0.36597251892089844,0.24199485778808594,0.031948089599609375,0.00095367431640625,0.030994415283203125,0.03314018249511719,0.03790855407714844,48873,52,4270,8,24,7,23,1.811981201171875,0.36597251892089844,0,1,0,0,1,1,47774,1194,non_streaming
4270,-1,1458,-1,1458,-1,52,-1,871,-1,2864,-1,2864,-1,2864,-1,0.15687942504882812,0.06198883056640625,0.0011920928955078125,0.31280517578125,0.049114227294921875,0.051021575927734375,0.04792213439941406,74284,52,4270,5,27,5,25,1.8620491027832031,0.31280517578125,0,1,0,0,1,1,47774,1194,non_streaming
52,1,52,1,52,1,1458,-1,1458,-1,1458,-1,1458,-1,52,1,0.00095367431640625,0.07009506225585938,0.030994415283203125,0.05698204040527344,0.12087821960449219,0.06318092346191406,0.02288818359375,51776,52,4385,10,22,8,21,2.6509761810302734,0.2918243408203125,0,1,0,0,0,1,47774,1194,non_streaming
183,1,52,-1,183,-1,52,1,167,1,52,-1,679,1,52,-1,0.38504600524902344,3.774881362915039,0.4391670227050781,0.3178119659423828,0.13899803161621094,0.4181861877441406,0.3578662872314453,10905,52,1575,14,18,23,4,37.071943283081055,14.053106307983398,0,1,0,0,1,1,47774,1194,non_streaming
52,1,397,1,52,1,1575,-1,2864,-1,1458,-1,2864,-1,4270,-1,0.10919570922851562,0.13184547424316406,0.22411346435546875,0.05793571472167969,0.2079010009765625,0.05316734313964844,0.052928924560546875,64545,52,4270,10,22,7,22,2.309083938598633,0.2689361572265625,0,1,0,0,0,1,47774,1194,non_streaming
52,1,4270,-1,1458,-1,1458,1,52,1,52,1,831,1,1458,-1,0.04792213439941406,0.06008148193359375,0.013828277587890625,0.03314018249511719,0.37598609924316406,0.05698204040527344,0.1850128173828125,56567,52,4270,8,24,7,24,1.9190311431884766,0.37598609924316406,0,1,0,0,0,1,47774,1194,non_streaming
1432,1,2864,-1,52,1,2864,-1,52,1,1458,-1,2864,-1,1458,-1,0.0,0.012159347534179688,0.04887580871582031,0.1971721649169922,0.13899803161621094,0.0629425048828125,0.00095367431640625,62643,52,4270,9,23,7,24,1.7380714416503906,0.31280517578125,0,1,0,0,1,1,47774,1194,non_streaming
52,1,52,1,1458,-1,4270,-1,2864,-1,4270,-1,2864,-1,4270,-1,0.015974044799804688,0.10514259338378906,0.06198883056640625,0.06103515625,0.0629425048828125,0.05984306335449219,0.06198883056640625,83997,52,4270,5,27,4,27,1.5749931335449219,0.10514259338378906,0,1,0,0,0,1,47774,1194,non_streaming
52,1,52,1,52,1,1458,-1,4270,-1,2864,-1,2864,-1,1458,-1,0.0,0.00095367431640625,0.06508827209472656,0.0629425048828125,0.06008148193359375,0.06198883056640625,0.00095367431640625,66449,52,4270,9,23,10,22,1.847982406616211,0.24509429931640625,0,1,0,0,0,1,47774,1194,non_streaming
2864,-1,2864,-1,2864,-1,2864,-1,4270,-1,52,1,867,-1,52,1,0.06103515625,0.0629425048828125,0.06008148193359375,0.06198883056640625,0.051975250244140625,0.009059906005859375,0.015974044799804688,65864,52,4270,7,25,6,25,1.6009807586669922,0.09703636169433594,0,1,0,0,0,1,47774,1194,non_streaming
52,1,52,1,52,1,52,1,52,1,52,1,52,1,167,1,0.016927719116210938,0.2930164337158203,0.1590251922607422,0.1239776611328125,0.0021457672119140625,0.051975250244140625,0.5869865417480469,48483,52,4270,17,15,10,21,2.9630661010742188,0.5869865417480469,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,2864,-1,2864,-1,2864,-1,1458,-1,2864,-1,4270,-1,2864,-1,0.00095367431640625,0.06103515625,0.06103515625,0.00095367431640625,0.06008148193359375,0.06198883056640625,0.06103515625,90579,52,4270,2,30,1,30,1.4729499816894531,0.0629425048828125,0,1,0,0,1,1,47774,1194,non_streaming
4270,-1,2864,-1,52,1,52,1,52,1,4270,-1,2864,-1,4270,-1,0.06103515625,0.02002716064453125,0.0019073486328125,0.00095367431640625,0.0400543212890625,0.06008148193359375,0.0629425048828125,75002,52,4270,7,25,7,25,1.2180805206298828,0.0629425048828125,0,1,0,0,0,1,47774,1194,non_streaming
183,1,52,-1,1458,-1,1458,-1,1458,-1,52,1,1046,-1,167,1,0.3559589385986328,27.441024780273438,0.019073486328125,0.041961669921875,0.5099773406982422,0.3209114074707031,0.2779960632324219,18155,52,1458,11,21,18,9,144.29092407226562,88.01603317260742,0,1,0,0,1,1,47774,1194,non_streaming
1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,52,1,52,1,0.02193450927734375,0.024080276489257812,0.025033950805664062,0.024080276489257812,0.026941299438476562,0.47206878662109375,0.015974044799804688,30687,52,2864,9,23,10,18,6.30497932434082,2.1669864654541016,0,1,0,0,0,1,47774,1194,non_streaming
52,1,1458,-1,1458,-1,1458,-1,1458,-1,2864,-1,1458,-1,52,1,0.11920928955078125,0.028848648071289062,0.00095367431640625,0.030040740966796875,0.03314018249511719,0.033855438232421875,0.080108642578125,29647,52,2864,10,22,11,18,2.7070045471191406,0.3459453582763672,0,1,0,0,0,1,47774,1194,non_streaming
52,1,52,1,637,-1,1458,-1,2864,-1,1458,-1,742,1,52,1,0.0629425048828125,0.3170967102050781,0.032901763916015625,0.03504753112792969,0.03600120544433594,0.43892860412597656,0.011920928955078125,45571,52,4270,10,22,8,20,3.9288997650146484,1.0268688201904297,0,1,0,0,0,1,47774,1194,non_streaming
52,-1,52,1,512,1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.32210350036621094,0.011920928955078125,0.05412101745605469,0.03981590270996094,0.012159347534179688,0.015974044799804688,0.019073486328125,43816,52,4270,9,23,9,21,2.8231143951416016,0.6399154663085938,0,1,0,0,0,1,47774,1194,non_streaming
52,1,1458,-1,4270,-1,1458,-1,52,1,1458,-1,4270,-1,2864,-1,0.24700164794921875,0.0591278076171875,0.055789947509765625,0.09799003601074219,0.06008148193359375,0.06198883056640625,0.06008148193359375,61277,52,4270,8,24,7,24,2.165079116821289,0.24700164794921875,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,52,1,1087,1,52,1,1458,-1,4270,-1,52,1,0.06604194641113281,0.07605552673339844,0.012874603271484375,0.00095367431640625,0.010967254638671875,0.06318092346191406,0.2880096435546875,70633,52,4270,7,25,5,23,2.156972885131836,0.2880096435546875,0,1,0,0,0,1,47774,1194,non_streaming
2864,-1,52,1,52,1,1458,-1,1458,-1,1458,-1,2864,-1,1458,-1,0.007867813110351562,0.012159347534179688,0.010967254638671875,0.033855438232421875,0.0011920928955078125,0.033855438232421875,0.03600120544433594,55744,52,4270,10,22,6,22,2.332925796508789,0.47707557678222656,0,1,0,0,1,1,47774,1194,non_streaming
4270,-1,4270,-1,4270,-1,1458,-1,1458,-1,4270,-1,4270,-1,2864,-1,0.06103515625,0.06103515625,0.06008148193359375,0.00095367431640625,0.06103515625,0.06103515625,0.06103515625,76291,52,4270,5,27,5,27,1.425027847290039,0.10800361633300781,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,52,1,1458,-1,52,1,52,1,4270,-1,52,1,0.00095367431640625,0.08988380432128906,0.08702278137207031,0.03409385681152344,0.025987625122070312,0.0059604644775390625,0.01811981201171875,77697,52,5676,7,25,7,25,1.5790462493896484,0.08988380432128906,0,1,0,0,1,1,47774,1194,non_streaming
52,1,52,1,52,1,1458,-1,4270,-1,1458,-1,52,1,1458,-1,0.06508827209472656,0.00095367431640625,0.011920928955078125,0.0629425048828125,0.06103515625,0.08893013000488281,0.012159347534179688,56607,52,4270,12,20,9,23,1.483917236328125,0.1800060272216797,0,1,0,0,0,1,47774,1194,non_streaming
183,1,52,-1,183,-1,52,1,167,1,52,-1,679,1,52,-1,0.3731250762939453,3.720998764038086,0.4658699035644531,0.40721893310546875,43.36881637573242,0.4971027374267578,0.2899169921875,10774,52,1575,15,17,23,4,78.48405838012695,43.36881637573242,0,1,0,0,1,1,47774,1194,non_streaming
52,1,167,1,52,-1,167,1,52,-1,167,-1,52,1,183,1,0.492095947265625,0.308990478515625,1.0128021240234375,0.17118453979492188,3.7050247192382812,0.4048347473144531,21.226167678833008,10692,52,1575,15,17,23,4,110.75091361999512,47.460079193115234,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.0209808349609375,0.025033950805664062,0.02288818359375,0.025033950805664062,0.024080276489257812,0.027894973754882812,0.028133392333984375,27754,52,1575,9,23,11,17,5.268096923828125,1.5468597412109375,0,1,0,0,0,1,47774,1194,non_streaming
52,1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,988,-1,167,1,0.24890899658203125,0.019073486328125,0.02288818359375,0.025987625122070312,0.028133392333984375,0.029087066650390625,0.22792816162109375,29887,52,2864,9,23,11,17,2.7489662170410156,0.3781318664550781,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,512,1,1458,-1,2864,-1,1458,-1,52,1,754,-1,52,1,0.09679794311523438,0.05412101745605469,0.03600120544433594,0.03504753112792969,0.24700164794921875,0.125885009765625,0.0050067901611328125,36427,52,2864,10,22,8,20,4.026889801025391,0.8230209350585938,0,1,0,0,0,1,47774,1194,non_streaming
52,1,637,-1,1458,-1,2864,-1,2864,-1,742,1,1458,-1,2864,-1,0.05793571472167969,0.41794776916503906,0.04100799560546875,0.04410743713378906,0.03504753112792969,0.025033950805664062,0.04982948303222656,41583,52,4270,12,20,9,16,2.9458999633789062,0.4901885986328125,0,1,0,0,0,1,47774,1194,non_streaming
52,1,52,1,52,1,1458,-1,4270,-1,2864,-1,2864,-1,1220,-1,0.07700920104980469,0.08606910705566406,0.03790855407714844,0.06318092346191406,0.06198883056640625,0.06198883056640625,0.05793571472167969,57067,52,4270,7,25,6,24,2.1419525146484375,0.5180835723876953,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.012874603271484375,0.02193450927734375,0.025033950805664062,0.023126602172851562,0.025987625122070312,0.02384185791015625,0.025987625122070312,67861,52,4270,4,28,4,28,1.1138916015625,0.06198883056640625,0,1,0,0,0,1,47774,1194,non_streaming
1458,1,1458,1,2864,1,1458,1,1458,1,5676,1,2864,1,5676,1,0.06389617919921875,0.0011920928955078125,0.05984306335449219,0.00095367431640625,0.06103515625,0.06198883056640625,0.0011920928955078125,63894,52,5676,26,6,5,25,1.3129711151123047,0.14901161193847656,0,1,0,0,0,1,1194,47774,non_streaming
52,-1,631,1,52,-1,52,-1,1458,1,1458,1,167,-1,1458,-1,0.00095367431640625,0.010013580322265625,0.0021457672119140625,0.10991096496582031,0.06008148193359375,0.0040531158447265625,0.051975250244140625,62578,52,4270,21,11,7,24,1.7809867858886719,0.26416778564453125,0,1,0,0,0,1,1194,47774,non_streaming
52,-1,4270,1,2864,1,4270,1,1458,1,1458,1,4270,1,408,-1,0.0591278076171875,0.05984306335449219,0.06008148193359375,0.06103515625,0.0019073486328125,0.06198883056640625,0.041961669921875,70914,52,4270,26,6,5,26,1.3489723205566406,0.11897087097167969,0,1,0,0,0,1,1194,47774,non_streaming
52,-1,52,-1,52,-1,2864,1,1458,1,4270,1,2864,1,4270,1,0.053882598876953125,0.0019073486328125,0.0021457672119140625,0.2028942108154297,0.06318092346191406,0.06079673767089844,0.06198883056640625,72426,52,4270,24,8,8,23,1.4319419860839844,0.2028942108154297,0,1,0,0,0,1,1194,47774,non_streaming
1458,-1,399,1,52,1,1458,-1,52,-1,1458,-1,1458,-1,52,-1,0.07104873657226562,0.19478797912597656,0.025033950805664062,0.0021457672119140625,0.06794929504394531,0.04100799560546875,0.00095367431640625,49917,52,4270,24,8,5,26,2.9098987579345703,1.4271736145019531,0,1,0,0,0,1,1194,47774,non_streaming
2864,1,52,-1,1458,1,2864,1,4270,1,2864,1,4270,1,2864,1,0.051021575927734375,0.0030994415283203125,0.06198883056640625,0.05698204040527344,0.06008148193359375,0.0629425048828125,0.06008148193359375,76878,52,4270,26,6,6,26,1.3420581817626953,0.06413459777832031,0,1,0,0,0,1,1194,47774,non_streaming
2864,1,1458,1,1458,1,1458,1,1458,1,4270,1,4270,1,52,-1,0.06103515625,0.00095367431640625,0.09202957153320312,0.06198883056640625,0.06198883056640625,0.06103515625,0.010967254638671875,48047,52,4270,22,10,6,26,0.9191036224365234,0.09202957153320312,0,1,0,0,0,1,1194,47774,non_streaming
1458,1,52,-1,1458,1,2864,1,1458,1,2864,1,2864,1,1458,1,0.014066696166992188,0.019073486328125,0.03504753112792969,0.03695487976074219,0.03886222839355469,0.04315376281738281,0.04100799560546875,66919,52,4270,27,5,5,26,1.257181167602539,0.0629425048828125,0,1,0,0,1,1,1194,47774,non_streaming
1458,1,52,-1,1458,1,2864,1,2864,1,1458,1,1458,1,4270,1,0.19812583923339844,0.11396408081054688,0.06198883056640625,0.06103515625,0.06198883056640625,0.00095367431640625,0.06198883056640625,57543,52,4270,22,10,9,22,2.6390552520751953,0.4298686981201172,0,1,0,0,0,1,1194,47774,non_streaming
2864,1,4270,1,2864,1,4270,1,1458,1,1291,-1,52,-1,52,-1,0.06198883056640625,0.05984306335449219,0.06198883056640625,0.06103515625,0.015974044799804688,0.0030994415283203125,0.0019073486328125,60190,52,4270,23,9,8,23,1.708984375,0.28204917907714844,0,1,0,0,0,1,1194,47774,non_streaming
1458,1,4270,1,4270,1,1458,1,1458,1,4270,1,2864,1,4270,1,0.0629425048828125,0.06103515625,0.06198883056640625,0.00095367431640625,0.06008148193359375,0.06103515625,0.06198883056640625,74651,52,4270,25,7,6,26,1.9419193267822266,0.41604042053222656,0,1,0,0,1,1,1194,47774,non_streaming
4270,1,2864,1,601,-1,52,-1,3796,1,52,-1,2864,1,4270,1,0.05984306335449219,0.022172927856445312,0.0019073486328125,0.04410743713378906,0.030994415283203125,0.0247955322265625,0.0591278076171875,66645,52,4270,23,9,8,22,1.4579296112060547,0.11897087097167969,0,1,0,0,0,1,1194,47774,non_streaming
2864,-1,2864,-1,2864,-1,2864,-1,1458,-1,52,1,2864,-1,2864,-1,0.06103515625,0.06198883056640625,0.06198883056640625,0.06008148193359375,0.05793571472167969,0.0040531158447265625,0.06198883056640625,67746,52,7082,6,26,6,26,9.016036987304688,7.630825042724609,0,1,0,0,0,1,47774,1194,non_streaming
1458,-1,1458,-1,52,1,1458,-1,52,1,1458,-1,1458,-1,2864,-1,0.0011920928955078125,0.028848648071289062,0.030994415283203125,0.06103515625,0.00095367431640625,0.1621246337890625,0.06103515625,73370,52,7082,6,26,6,26,1.6791820526123047,0.1621246337890625,0,1,0,0,0,1,47774,1194,non_streaming
7082,-1,5676,-1,1458,-1,52,1,52,1,863,-1,1458,-1,1458,-1,0.06198883056640625,0.0,0.08106231689453125,0.015974044799804688,0.23603439331054688,0.06604194641113281,0.05078315734863281,64454,52,7082,8,24,6,25,1.7619132995605469,0.23603439331054688,0,1,0,0,0,1,47774,1194,non_streaming
