len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label,split,biflow_id,vpn
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.2819999999999767,0.35400000000002096,0.002000000000002,0.08799999999997699,0.18300000000001648,0.11600000000000499,0.25899999999998147,40813,124,1412,3,29,3,28,4.895999999999985,0.4669999999999952,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-170,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.07999999999999674,0.21699999999999497,0.11500000000000399,0.19900000000000473,0.3190000000000137,1.1779999999999846,0.07199999999998852,40590,124,1412,3,29,2,28,29.610000000000003,19.451999999999998,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-170,quic
1412,1,788,1,1412,1,1412,-1,103,1,97,1,93,-1,84,-1,0.257015,63.523985,6.551099999999991,0.43479999999999563,0.0870000000000033,3.257099999999994,1.9641000000000162,28796,84,1412,13,19,12,19,95.24109999999997,63.523985,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,0.14100000000000223,0.5949999999999983,0.3131000000000107,0.11399999999998922,0.1719000000000026,1.1880000000000086,0.14109999999999134,28569,87,1412,11,21,12,19,35.74510000000002,21.097,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,100,1,1412,-1,100,1,1412,-1,1412,-1,0.0030000000000030003,0.002000000000002,0.14100000000000223,0.08299999999999974,0.10699999999999599,0.04500000000001725,1.0899999999999799,32064,100,1412,10,22,10,22,13.027000000000008,2.0000000000000018,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,0.22099999999999898,0.7479999999999987,0.14000000000000123,0.17200000000000548,1.1469999999999814,0.14900000000001024,0.16700000000000026,28899,86,1412,11,21,11,19,33.12699999999999,18.55899999999999,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
103,1,1412,-1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,0.6760000000000099,0.0030000000000030003,0.0019999999999742446,0.11800000000000699,0.03500000000000725,0.07899999999999574,0.018999999999991246,33112,100,1412,9,23,9,22,2.2179999999999978,0.6760000000000099,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.17500000000000848,0.13599999999999723,0.08299999999999974,0.03799999999998249,0.10400000000002074,0.08999999999997899,1.0800000000000254,40813,124,1412,3,29,3,28,5.2840000000000105,1.0800000000000254,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,0.002000000000002,0.12299999999998423,1.1619999999999964,0.134000000000023,0.005999999999978245,0.33199999999999896,0.002000000000002,40837,124,1412,3,29,3,28,5.001000000000005,1.1619999999999964,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,0.3060000000000007,0.07099999999998774,0.2650000000000152,0.3009999999999957,0.12399999999998523,0.023000000000023002,0.26499999999998747,39758,103,1412,4,28,3,27,29.292999999999992,18.031999999999993,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.0030000000000030003,0.002000000000002,0.0030000000000030003,0.002000000000002,0.002000000000002,0.002000000000002,0.0030000000000030003,41063,124,1412,3,29,3,28,2.755000000000008,0.8809999999999929,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.0030000000000030003,0.002000000000002,0.0030000000000030003,0.0029999999999752447,0.0030000000000030003,0.002000000000002,0.0030000000000030003,40813,124,1412,3,29,3,28,2.2530000000000054,0.8499999999999897,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,-1,1412,-1,1412,-1,124,1,1412,-1,929,-1,1412,-1,1412,-1,0.002000000000002,0.0029999999999752447,0.28300000000000547,0.6960000000000022,0.0030000000000030003,0.0030000000000030003,0.002000000000002,40839,124,1412,3,29,3,28,2.9980000000000007,0.7840000000000069,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
930,-1,1412,-1,1412,-1,1412,-1,125,1,1412,-1,1412,-1,1412,-1,0.0019999999999742446,0.002000000000002,0.0030000000000030003,0.29800000000002047,0.6789999999999852,0.002000000000002,0.002000000000002,40841,125,1412,3,29,3,28,2.9799999999999818,0.7099999999999884,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-171,quic
1412,1,783,1,1412,1,1412,-1,103,1,97,1,93,-1,84,-1,0.219107,43.499992999999996,30.61,0.480000000000004,0.09199999999999875,3.9147999999999996,1.8292000000000002,27463,84,1412,13,19,13,18,259.5170000000001,93.596,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1.4949999999999686,2.185000000000048,0.14199999999997548,0.16599999999999948,2.9569999999999874,0.140000000000029,1.886999999999972,28866,100,1412,12,20,11,19,40.54999999999997,5.118999999999986,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
84,-1,1412,-1,1412,-1,103,1,1412,-1,1412,-1,1412,-1,1412,-1,0.8090000000000597,0.30199999999991345,0.12500000000004174,0.7260000000000044,0.0020000000000575113,0.0029999999999752447,0.0029999999999752447,32051,84,1412,9,23,10,22,15.218000000000066,2.1649999999999725,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.29300000000009874,1.8019999999999703,0.29400000000001647,2.557999999999949,0.3380000000000605,0.28799999999995496,1.4039999999999608,41147,124,1412,3,29,2,28,102.31200000000008,78.14500000000002,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.001999999999946489,0.0020000000000575113,0.004000000000004,0.16599999999999948,0.23499999999998522,0.0020000000000575113,1.5619999999999523,41320,124,1412,3,29,3,29,11.959999999999969,1.6209999999999845,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,1412,-1,0.24699999999999722,0.08000000000008001,0.022999999999995246,1.4969999999999706,0.21599999999999397,0.10500000000002174,0.2289999999999237,41322,124,1412,3,29,3,29,13.936999999999978,2.044000000000045,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-172,quic
1412,1,783,1,1412,-1,103,1,97,1,93,-1,84,-1,1412,-1,0.273943,23.025957,0.7122000000000028,0.10389999999999588,3.808100000000003,1.9928999999999988,15.965899999999994,28791,84,1412,12,20,12,19,49.90099999999998,23.025957,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1.6448000000000018,0.2971000000000015,0.14489999999999648,0.1781000000000006,0.7129000000000025,0.15210000000000212,0.1709999999999976,31208,100,1412,10,22,10,21,58.82989999999998,43.43310000000001,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,100,1,100,1,100,1,1412,-1,100,1,1412,-1,0.002000000000002,0.10599999999999499,0.04699999999999149,0.04600000000000437,0.7860000000000089,0.09199999999999486,0.20499999999999696,29440,100,1412,12,20,12,20,9.289999999999992,1.0739999999999916,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,0.09099999999999386,0.6639999999999979,0.3160000000000106,0.08199999999999874,0.24099999999999122,0.7280000000000066,0.13900000000000023,30162,84,1412,10,22,10,20,65.51800000000001,50.602000000000004,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
103,1,100,1,1412,-1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,0.0680000000000125,0.20799999999998597,0.27800000000000047,0.002000000000002,0.0700000000000145,0.25799999999998047,0.0030000000000030003,32067,100,1412,10,22,10,22,7.783000000000013,1.1629999999999976,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.09599999999998499,0.3039999999999987,0.7580000000000087,0.14100000000000223,0.16800000000000148,0.32499999999999196,1.149000000000011,41317,121,1412,3,29,3,29,12.955999999999996,1.786999999999983,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.33099999999999796,0.2999999999999947,0.33900000000000596,0.10499999999999399,0.21700000000002273,0.7199999999999984,0.07999999999999652,41320,124,1412,3,29,3,29,8.389000000000008,1.0400000000000134,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,0.002000000000002,0.29100000000001347,0.31599999999998296,0.7080000000000142,0.08500000000000174,0.051999999999996493,0.19299999999999873,41153,124,1412,3,29,2,28,34.92,17.906999999999982,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,124,1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.18799999999999373,0.031000000000003247,0.002000000000002,0.0030000000000030003,0.002000000000002,0.002000000000002,0.09399999999998299,40032,124,1412,4,28,4,28,2.468999999999999,0.6079999999999697,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.23899999999998922,0.002000000000002,0.0860000000000305,0.2570000000000072,0.14699999999995272,0.13699999999999823,0.23400000000001198,42608,124,1412,2,30,2,30,4.373000000000017,1.0630000000000361,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
124,1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.04699999999996374,0.003000000000030756,0.002000000000002,0.09399999999998299,0.002000000000002,0.22199999999999998,0.003000000000030756,39632,122,1412,4,28,4,27,10.994999999999978,3.877999999999993,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.148000000000037,0.21699999999996722,0.18299999999998873,0.002000000000002,0.17900000000004024,0.10499999999996623,0.003000000000030756,42610,125,1412,2,30,2,30,4.713999999999995,1.1829999999999896,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-173,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,100,1,0.2879999999999827,0.002000000000002,0.20600000000001173,0.23399999999998422,0.0030000000000030003,0.002000000000002,0.0630000000000075,33376,100,1412,9,23,9,23,3.675999999999984,0.7559999999999789,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-174,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.004000000000004,0.002000000000002,0.001000000000001,0.0030000000000030003,0.002000000000002,0.0029999999999752447,0.002000000000002,42608,124,1412,2,30,2,30,1.8309999999999993,0.7659999999999889,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-174,quic
1412,-1,1412,-1,122,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.0030000000000030003,0.002000000000002,0.001000000000001,0.0030000000000030003,0.002000000000002,0.002000000000002,0.0019999999999742446,39550,122,1412,3,29,4,27,2.1780000000000137,0.8499999999999897,0,0,0,0,0,0,0,0,google-music,train,GoogleMusic-174,quic
1412,1,783,1,1412,-1,103,1,97,1,93,-1,84,-1,100,1,0.29897700000000005,21.411223,0.5337999999999994,0.0961000000000034,4.3139,1.9932000000000016,23.0858,27476,84,1412,13,19,13,18,61.778099999999995,23.0858,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,0.0029000000000001247,0.23189999999999322,0.7651000000000047,1.0030999999999928,0.19500000000000073,0.8030000000000119,0.002799999999997471,29882,100,1412,11,21,11,20,39.34279999999999,21.994799999999994,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,0.24299999999999322,0.021000000000007124,0.0030000000000030003,0.14899999999999636,0.8510000000000046,0.342999999999996,0.09299999999999597,30752,100,1412,11,21,11,21,12.795000000000002,1.596,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,0.34000000000000696,0.07200000000000262,1.365999999999992,0.3150000000000097,0.07299999999998974,0.2420000000000062,1.1779999999999986,30198,86,1412,10,22,10,20,38.28400000000001,17.61499999999999,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
103,1,1412,-1,1412,-1,1412,-1,1412,-1,100,1,100,1,1412,-1,0.16499999999999848,0.0710000000000155,0.32299999999998996,0.002000000000002,0.025999999999998247,0.0650000000000095,0.03500000000000725,32067,100,1412,10,22,10,22,3.46200000000002,0.32299999999998996,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,0.07699999999999374,0.15000000000001124,0.11099999999999999,0.0030000000000030003,0.09999999999998899,0.8780000000000177,0.08500000000000174,41320,124,1412,3,29,3,29,7.599999999999994,1.3409999999999815,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,0.0030000000000030003,0.3449999999999842,0.17600000000000948,0.12899999999999023,0.002000000000002,0.14600000000000724,0.03300000000000525,41320,124,1412,3,29,3,29,8.949999999999983,3.01499999999999,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,124,1,0.08400000000000074,0.7300000000000084,0.33099999999999796,0.09100000000000774,0.2520000000000022,0.0030000000000030003,0.16800000000000148,41150,121,1412,3,29,2,28,31.52400000000003,21.162000000000013,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
124,1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.5099999999999827,0.002000000000002,0.0030000000000030003,0.002000000000002,0.0030000000000030003,0.002000000000002,0.004000000000004,41320,124,1412,3,29,3,29,2.1660000000000013,0.7109999999999894,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,124,1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,648,-1,0.17000000000000348,0.16999999999997573,0.0030000000000030003,0.002000000000002,0.0030000000000030003,0.002000000000002,0.0030000000000030003,40556,124,1412,3,29,3,28,1.2859999999999816,0.44099999999999695,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,929,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.002000000000002,0.04799999999999249,0.002000000000002,0.0030000000000030003,0.002000000000002,0.002000000000002,0.14600000000000724,40357,124,1412,3,29,3,27,3.076999999999997,0.8670000000000067,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,125,1,1412,-1,1412,-1,0.0030000000000030003,0.002000000000002,0.002000000000002,0.002000000000002,0.16499999999999848,0.001000000000001,0.12400000000001299,40841,125,1412,3,29,3,28,3.901000000000016,1.0080000000000089,0,0,0,0,0,0,0,0,google-music,test,GoogleMusic-175,quic
1412,1,782,1,1412,-1,103,1,97,1,93,-1,84,-1,100,1,0.301838,17.429162,0.5289999999999999,0.1208999999999989,3.0761000000000003,1.7309000000000019,22.5429,27462,84,1412,12,20,13,18,396.3420000000001,332.37699999999995,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,0.21700000000002273,0.3449999999999842,0.08199999999997098,1.046000000000047,0.3009999999999957,0.08099999999999774,0.2570000000000072,29876,100,1412,11,21,11,20,35.758999999999986,16.214000000000006,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,100,1,100,1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.3290000000000237,0.04799999999999249,0.020000000000020002,0.002000000000002,0.0029999999999752447,0.002000000000002,0.19799999999997597,30752,100,1412,11,21,11,21,4.2360000000000175,0.7010000000000072,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,1.1720000000000064,0.30999999999997696,0.09700000000001374,0.10599999999999499,0.08900000000000574,0.0760000000000205,0.13900000000000023,28851,84,1412,11,21,11,19,28.71899999999999,15.214000000000006,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,103,1,100,1,1412,-1,1412,-1,100,1,1412,-1,0.002000000000002,0.024999999999997247,0.06299999999997974,0.018999999999991246,0.002000000000002,0.12400000000001299,0.020000000000020002,33071,100,1412,9,23,9,22,2.2459999999999702,0.7009999999999517,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,1412,-1,0.0800000000000245,0.21900000000002473,0.07899999999999574,0.018999999999991246,0.28800000000001047,0.31399999999998096,0.31399999999998096,41320,124,1412,3,29,3,29,5.3150000000000155,0.8179999999999858,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,121,1,1412,-1,1412,-1,1412,-1,1412,-1,0.002000000000002,1.0669999999999846,0.18700000000004824,0.16499999999997073,0.002000000000002,0.2790000000000292,0.08499999999994623,41317,121,1412,3,29,3,29,8.755000000000013,3.517999999999966,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,1412,-1,124,1,1412,-1,1412,-1,1412,-1,0.5519999999999969,0.003000000000030756,0.001999999999946489,0.18300000000004424,0.018999999999991246,0.09300000000000974,0.20199999999997997,38852,106,1412,5,27,4,26,29.003999999999976,19.377000000000038,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.0020000000000575113,0.0029999999999752447,0.0020000000000575113,0.001999999999946489,0.0020000000000575113,0.001999999999946489,0.0029999999999752447,41320,124,1412,3,29,3,29,0.8520000000000749,0.23899999999998922,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,0.0020000000000575113,0.001999999999946489,0.0020000000000575113,0.001999999999946489,0.0029999999999752447,0.0020000000000575113,0.001999999999946489,40503,112,1412,3,29,3,28,2.485999999999988,1.0050000000000336,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,1412,-1,929,-1,1412,-1,1412,-1,125,1,0.0029999999999752447,0.0010000000000287557,0.004000000000004,0.001999999999946489,0.0020000000000575113,0.001999999999946489,0.21300000000001873,42127,125,1412,2,30,2,29,1.9860000000000433,0.9989999999999721,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,1412,-1,122,1,125,1,0.0029999999999752447,0.0029999999999752447,0.003000000000086267,0.0029999999999752447,0.001999999999946489,0.03900000000001125,0.192000000000081,41320,122,1412,3,29,3,29,3.009999999999957,1.0209999999999386,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-176,quic
1412,1,785,1,1412,-1,103,1,97,1,93,-1,84,-1,100,1,0.266075,16.691925,0.43299999999999983,0.12199999999999989,3.2729999999999997,1.6110000000000007,22.6431,27465,84,1412,12,20,13,18,251.62400000000008,188.71800000000002,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-177,quic
100,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,0.8949999999999791,0.3049999999999997,0.09199999999998099,0.6650000000000267,0.3210000000000157,0.15299999999995872,0.5910000000000082,31187,100,1412,10,22,10,21,28.459999999999987,15.705999999999996,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-177,quic
1412,-1,1412,-1,1412,-1,100,1,1412,-1,100,1,100,1,100,1,0.0029999999999752447,0.002000000000002,0.14300000000000423,0.044000000000044004,0.0029999999999752447,0.04500000000001725,0.06599999999995498,29440,100,1412,12,20,12,20,4.98599999999999,1.1590000000000207,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-177,quic
1412,-1,100,1,1412,-1,1412,-1,100,1,1412,-1,100,1,1412,-1,0.14199999999997548,0.18200000000001548,0.002000000000002,0.12899999999999023,0.13900000000000023,0.11299999999997423,0.16399999999999748,28850,84,1412,11,21,11,19,26.628999999999955,12.902000000000022,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-177,quic
103,1,1412,-1,1412,-1,100,1,1412,-1,1412,-1,1412,-1,1412,-1,0.06699999999998374,0.140000000000029,0.0740000000000185,0.06699999999998374,0.12699999999998823,0.20000000000003348,0.20199999999997997,33112,100,1412,9,23,9,22,2.3680000000000367,0.22800000000000598,0,0,0,0,0,0,0,0,google-music,calibration,GoogleMusic-177,quic
